18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 7 multipv 2 score cp -89 nodes 21632 nps 2403555 hashfull 0 tbhits 0 time 9 pv h2h4 f5f6 f1d3 h7h6 e1g1 c8g4
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 8 multipv 3 score cp -92 nodes 21632 nps 2403555 hashfull 0 tbhits 0 time 9 pv f1b5 f5e6 b5e2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 11 multipv 1 score cp -85 nodes 25404 nps 2117000 hashfull 0 tbhits 0 time 12 pv f1e2 e7g6 e1g1 g6f4 e2b5 f5g6 g2g3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 9 multipv 2 score cp -89 nodes 25404 nps 2117000 hashfull 0 tbhits 0 time 12 pv h2h4 f5g6 g2g3 f8e8 f1e2 g6d6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 15 multipv 3 score cp -93 nodes 25404 nps 2117000 hashfull 0 tbhits 0 time 12 pv f1b5 f5e6 d1e2 f8e8 e1g1 e6e2 b5e2 e7g6 e2d1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 11 multipv 1 score cp -82 nodes 45598 nps 1899916 hashfull 0 tbhits 0 time 24 pv f1e2 e7g6 e1g1 g6f4 e2b5 f5g6 g2g3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 11 multipv 2 score cp -93 nodes 45598 nps 1899916 hashfull 0 tbhits 0 time 24 pv f1b5 f5e6 d1e2 a7a5 e1g1 e6e2 b5e2 b7b6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 11 multipv 3 score cp -102 nodes 45598 nps 1899916 hashfull 0 tbhits 0 time 24 pv h2h4 f5f6 f1e2 e7f5 g2g3 a7a5 e1g1 f5d6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> bestmove h2h4 ponder f5f6
18:50:06  DEBUG     profiles            Profile r2000: style diverged from best (f1e2 → h2h4)
18:50:06  DEBUG     engine              Analysis done [Advanced (2000)]: h2h4 (score -102 cp, ponder f5f6, error=True)
18:50:06  DEBUG     vision              New FEN: r1b2rk1/ppp1nppp/2n5/3p1q2/3P4/2P2N2/PP1NPPPP/R2QKB1R w KQ - 0 1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: << position fen r1b2rk1/ppp1nppp/2n5/3p1q2/3P4/2P2N2/PP1NPPPP/R2QKB1R w KQ - 0 1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: << go depth 8
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Available processors: 0-15
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Using 6 threads
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string NNUE evaluation using nn-c288c895ea92.nnue (125MiB, (102384, 1024, 15, 32, 1))
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, 32, 1))
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Network replica 1: Shared memory.
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 1 score cp 185 nodes 605 nps 605000 hashfull 0 tbhits 0 time 1 pv g2g3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 2 score cp 181 nodes 605 nps 605000 hashfull 0 tbhits 0 time 1 pv a2a4
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 3 score cp 169 nodes 605 nps 605000 hashfull 0 tbhits 0 time 1 pv d1b3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 3 multipv 1 score cp 185 nodes 2134 nps 1067000 hashfull 0 tbhits 0 time 2 pv g2g3 f5h5
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 4 multipv 2 score cp 184 nodes 2134 nps 1067000 hashfull 0 tbhits 0 time 2 pv e2e3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 5 multipv 3 score cp 182 nodes 2134 nps 1067000 hashfull 0 tbhits 0 time 2 pv a2a3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 6 multipv 1 score cp 186 nodes 3374 nps 1687000 hashfull 0 tbhits 0 time 2 pv e2e3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 4 multipv 2 score cp 185 nodes 3374 nps 1687000 hashfull 0 tbhits 0 time 2 pv a2a4 f5g6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 4 multipv 3 score cp 180 nodes 3374 nps 1687000 hashfull 0 tbhits 0 time 2 pv g2g3 f5h5 f1g2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 6 multipv 1 score cp 185 nodes 4546 nps 1515333 hashfull 0 tbhits 0 time 3 pv g2g3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 5 multipv 2 score cp 185 nodes 4546 nps 1515333 hashfull 0 tbhits 0 time 3 pv e2e3 f5g6 g2g3 e7f5
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 6 multipv 3 score cp 179 nodes 4546 nps 1515333 hashfull 0 tbhits 0 time 3 pv a2a4 f8e8 e2e3 f5g6 a4a5
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 8 multipv 1 score cp 188 nodes 6233 nps 2077666 hashfull 0 tbhits 0 time 3 pv e2e3 f5g6 g2g3 f8e8
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 7 multipv 2 score cp 187 nodes 6233 nps 2077666 hashfull 0 tbhits 0 time 3 pv a2a4 f8e8 e2e3 f5g6 g2g3 c8f5
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 8 multipv 3 score cp 185 nodes 6233 nps 2077666 hashfull 0 tbhits 0 time 3 pv g2g3 f5h5 f1g2 c8h3 e1g1 f8e8
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 8 multipv 1 score cp 195 nodes 7771 nps 1942750 hashfull 0 tbhits 0 time 4 pv g2g3 f5h5 f1g2 c8h3 e1g1 f8e8
